[(103, 51), 1, '耳', (0.5215686274509804, 0.7294117647058823, 0.9882352941176471), './font/SourceHanSerifSC-Bold.otf']
[(104, 50), 2, '边', (0.5215686274509804, 0.7333333333333333, 0.984313725490196), './font/SourceHanSerifSC-Bold.otf']
[(106, 50), 2, '说', (0.5215686274509804, 0.7333333333333333, 0.984313725490196), './font/SourceHanSerifSC-Bold.otf']
[(108, 50), 2, '出', (0.5215686274509804, 0.7333333333333333, 0.984313725490196), './font/SourceHanSerifSC-Bold.otf']
[(110, 49), 2, '的', (0.5215686274509804, 0.7333333333333333, 0.9764705882352941), './font/SourceHanSerifSC-Bold.otf']
[(112, 49), 2, '那', (0.5215686274509804, 0.7333333333333333, 0.9764705882352941), './font/SourceHanSerifSC-Bold.otf']
[(114, 49), 1, '句', (0.5215686274509804, 0.7333333333333333, 0.9764705882352941), './font/SourceHanSerifSC-Bold.otf']
[(115, 49), 1, '话', (0.5215686274509804, 0.7333333333333333, 0.9764705882352941), './font/SourceHanSerifSC-Bold.otf']
[(53, 61), 1, '不', (0.023529411764705882, 0.13333333333333333, 0.2196078431372549), './font/三极刻本雅宋.ttf']
[(54, 61), 1, '知', (0.13333333333333333, 0.1568627450980392, 0.054901960784313725), './font/三极刻本雅宋.ttf']
[(55, 61), 1, '道', (0.0, 0.06666666666666667, 0.0), './font/三极刻本雅宋.ttf']
[(56, 61), 1, '桔', (0.050980392156862744, 0.12941176470588237, 0.12156862745098039), './font/三极刻本雅宋.ttf']
[(57, 60), 2, '色', (0.6392156862745098, 0.8156862745098039, 0.9764705882352941), './font/三极刻本雅宋.ttf']
[(59, 61), 2, '的', (0.6901960784313725, 0.8352941176470589, 1.0), './font/三极刻本雅宋.ttf']
[(61, 60), 1, '焰', (0.6705882352941176, 0.7803921568627451, 0.9372549019607843), './font/三极刻本雅宋.ttf']
[(62, 60), 1, '火', (0.6784313725490196, 0.8470588235294118, 0.984313725490196), './font/三极刻本雅宋.ttf']
[(63, 60), 1, '正', (0.6549019607843137, 0.8352941176470589, 0.9647058823529412), './font/三极刻本雅宋.ttf']
[(64, 59), 2, '因', (0.7098039215686275, 0.8235294117647058, 0.9882352941176471), './font/三极刻本雅宋.ttf']
[(66, 60), 2, '他', (0.01568627450980392, 0.0784313725490196, 0.07450980392156863), './font/三极刻本雅宋.ttf']
[(68, 59), 2, '们', (0.5803921568627451, 0.7725490196078432, 1.0), './font/三极刻本雅宋.ttf']
[(70, 59), 1, '的', (0.5725490196078431, 0.7764705882352941, 1.0), './font/三极刻本雅宋.ttf']
[(71, 59), 2, '走', (0.5647058823529412, 0.7686274509803922, 0.9921568627450981), './font/三极刻本雅宋.ttf']
[(73, 60), 2, '动', (0.6039215686274509, 0.796078431372549, 1.0), './font/三极刻本雅宋.ttf']
[(75, 59), 1, '在', (0.4392156862745098, 0.6274509803921569, 0.7843137254901961), './font/三极刻本雅宋.ttf']
[(76, 59), 2, '黑', (0.5607843137254902, 0.7647058823529411, 0.9607843137254902), './font/三极刻本雅宋.ttf']
[(78, 60), 2, '色', (0.6039215686274509, 0.807843137254902, 0.9921568627450981), './font/三极刻本雅宋.ttf']
[(80, 60), 2, '衬', (0.050980392156862744, 0.12941176470588237, 0.12549019607843137), './font/三极刻本雅宋.ttf']
[(82, 61), 2, '底', (0.027450980392156862, 0.09411764705882353, 0.054901960784313725), './font/三极刻本雅宋.ttf']
[(84, 60), 1, '中', (0.4980392156862745, 0.5607843137254902, 0.5490196078431373), './font/三极刻本雅宋.ttf']
[(85, 60), 1, '变', (0.058823529411764705, 0.12156862745098039, 0.1843137254901961), './font/三极刻本雅宋.ttf']
[(86, 60), 1, '化', (0.050980392156862744, 0.10980392156862745, 0.09803921568627451), './font/三极刻本雅宋.ttf']
[(87, 60), 1, '了', (0.027450980392156862, 0.09411764705882353, 0.023529411764705882), './font/三极刻本雅宋.ttf']
[(88, 59), 2, '图', (0.050980392156862744, 0.12941176470588237, 0.08627450980392157), './font/三极刻本雅宋.ttf']
[(90, 59), 1, '形', (0.5568627450980392, 0.7607843137254902, 0.9882352941176471), './font/三极刻本雅宋.ttf']
[(46, 119), 1, '然', (0.6470588235294118, 0.792156862745098, 0.7647058823529411), './font/SourceHanSerifSC-Bold.otf']
[(47, 119), 1, '后', (0.27450980392156865, 0.3254901960784314, 0.2235294117647059), './font/SourceHanSerifSC-Bold.otf']
[(48, 119), 1, '燃', (0.7764705882352941, 0.8784313725490196, 1.0), './font/SourceHanSerifSC-Bold.otf']
[(49, 118), 2, '着', (0.5647058823529412, 0.7215686274509804, 0.9137254901960784), './font/SourceHanSerifSC-Bold.otf']
[(51, 119), 2, '了', (0.6235294117647059, 0.807843137254902, 0.9725490196078431), './font/SourceHanSerifSC-Bold.otf']
[(53, 120), 2, '的', (0.5803921568627451, 0.7764705882352941, 0.9686274509803922), './font/SourceHanSerifSC-Bold.otf']
[(55, 120), 1, '灯', (0.5333333333333333, 0.7686274509803922, 0.9137254901960784), './font/SourceHanSerifSC-Bold.otf']
[(56, 120), 1, '笼', (0.5058823529411764, 0.7254901960784313, 0.9490196078431372), './font/SourceHanSerifSC-Bold.otf']
[(57, 120), 1, '就', (0.6745098039215687, 0.7843137254901961, 0.8705882352941177), './font/SourceHanSerifSC-Bold.otf']
[(58, 119), 2, '像', (0.5843137254901961, 0.7764705882352941, 0.9333333333333333), './font/SourceHanSerifSC-Bold.otf']
[(60, 118), 2, '魔', (0.1843137254901961, 0.29411764705882354, 0.3411764705882353), './font/SourceHanSerifSC-Bold.otf']
[(62, 117), 1, '鬼', (0.6745098039215687, 0.8313725490196079, 0.7372549019607844), './font/SourceHanSerifSC-Bold.otf']
[(63, 116), 2, '的', (0.5450980392156862, 0.7490196078431373, 0.9019607843137255), './font/SourceHanSerifSC-Bold.otf']
[(65, 115), 1, '黑', (0.21568627450980393, 0.3803921568627451, 0.5764705882352941), './font/SourceHanSerifSC-Bold.otf']
[(66, 115), 1, '舌', (0.6235294117647059, 0.8117647058823529, 0.9921568627450981), './font/SourceHanSerifSC-Bold.otf']
[(67, 114), 2, '头', (0.0, 0.047058823529411764, 0.0392156862745098), './font/SourceHanSerifSC-Bold.otf']
[(69, 114), 1, '舔', (0.07058823529411765, 0.13725490196078433, 0.2), './font/SourceHanSerifSC-Bold.otf']
[(70, 113), 2, '进', (0.0196078431372549, 0.11372549019607843, 0.12941176470588237), './font/SourceHanSerifSC-Bold.otf']
[(72, 112), 1, '嘴', (0.08627450980392157, 0.13725490196078433, 0.10980392156862745), './font/SourceHanSerifSC-Bold.otf']
[(73, 112), 1, '里', (0.03529411764705882, 0.10980392156862745, 0.09411764705882353), './font/SourceHanSerifSC-Bold.otf']
[(74, 111), 2, '的', (0.054901960784313725, 0.17254901960784313, 0.21568627450980393), './font/SourceHanSerifSC-Bold.otf']
[(76, 111), 1, '桔', (0.5725490196078431, 0.7764705882352941, 0.9725490196078431), './font/SourceHanSerifSC-Bold.otf']
[(77, 111), 2, '子', (0.5882352941176471, 0.7764705882352941, 0.9686274509803922), './font/SourceHanSerifSC-Bold.otf']
[(79, 111), 2, '糖', (0.7529411764705882, 0.8352941176470589, 0.8156862745098039), './font/SourceHanSerifSC-Bold.otf']
[(80, 88), 2, '有', (0.5607843137254902, 0.7764705882352941, 1.0), './font/三极刻本雅宋.ttf']
[(82, 88), 1, '一', (0.5803921568627451, 0.7803921568627451, 0.996078431372549), './font/三极刻本雅宋.ttf']
[(83, 88), 1, '天', (0.5803921568627451, 0.7803921568627451, 0.996078431372549), './font/三极刻本雅宋.ttf']
[(84, 88), 1, '我', (0.596078431372549, 0.7803921568627451, 1.0), './font/三极刻本雅宋.ttf']
[(85, 88), 1, '可', (0.6, 0.7843137254901961, 0.996078431372549), './font/三极刻本雅宋.ttf']
[(86, 88), 1, '以', (0.027450980392156862, 0.09803921568627451, 0.09803921568627451), './font/三极刻本雅宋.ttf']
[(87, 88), 1, '凭', (0.5647058823529412, 0.7098039215686275, 0.8117647058823529), './font/三极刻本雅宋.ttf']
[(88, 88), 2, '借', (0.11372549019607843, 0.23921568627450981, 0.33725490196078434), './font/三极刻本雅宋.ttf']
[(90, 87), 1, '记', (0.0, 0.09803921568627451, 0.054901960784313725), './font/三极刻本雅宋.ttf']
[(91, 86), 2, '忆', (0.050980392156862744, 0.11764705882352941, 0.09411764705882353), './font/三极刻本雅宋.ttf']
[(93, 87), 2, '捞', (0.058823529411764705, 0.20784313725490197, 0.35294117647058826), './font/三极刻本雅宋.ttf']
[(95, 86), 1, '取', (0.054901960784313725, 0.09803921568627451, 0.06666666666666667), './font/三极刻本雅宋.ttf']
[(96, 86), 1, '坠', (0.054901960784313725, 0.10588235294117647, 0.0784313725490196), './font/三极刻本雅宋.ttf']
[(97, 85), 2, '入', (0.09803921568627451, 0.18823529411764706, 0.4), './font/三极刻本雅宋.ttf']
[(99, 85), 2, '水', (0.6392156862745098, 0.807843137254902, 0.9764705882352941), './font/三极刻本雅宋.ttf']
[(101, 84), 2, '中', (0.027450980392156862, 0.07450980392156863, 0.058823529411764705), './font/三极刻本雅宋.ttf']
[(103, 84), 1, '的', (0.01568627450980392, 0.10980392156862745, 0.10980392156862745), './font/三极刻本雅宋.ttf']
[(104, 84), 1, '那', (0.0784313725490196, 0.17647058823529413, 0.16470588235294117), './font/三极刻本雅宋.ttf']
[(105, 83), 2, '把', (0.5450980392156862, 0.7450980392156863, 0.9529411764705882), './font/三极刻本雅宋.ttf']
[(107, 84), 2, '剑', (0.07058823529411765, 0.13725490196078433, 0.06666666666666667), './font/三极刻本雅宋.ttf']
[(53, 93), 2, '胆', (0.023529411764705882, 0.10196078431372549, 0.09803921568627451), './font/三极刻本雅宋.ttf']
[(55, 93), 2, '大', (0.09803921568627451, 0.22745098039215686, 0.2549019607843137), './font/三极刻本雅宋.ttf']
[(57, 93), 1, '的', (0.6235294117647059, 0.8352941176470589, 1.0), './font/三极刻本雅宋.ttf']
[(58, 93), 2, '男', (0.0196078431372549, 0.18823529411764706, 0.38823529411764707), './font/三极刻本雅宋.ttf']
[(60, 93), 2, '人', (0.047058823529411764, 0.16470588235294117, 0.27450980392156865), './font/三极刻本雅宋.ttf']
[(62, 92), 1, '则', (0.6, 0.7803921568627451, 0.9764705882352941), './font/三极刻本雅宋.ttf']
[(63, 92), 1, '坚', (0.5137254901960784, 0.6941176470588235, 0.8901960784313725), './font/三极刻本雅宋.ttf']
[(64, 92), 2, '持', (0.6980392156862745, 0.807843137254902, 0.9529411764705882), './font/三极刻本雅宋.ttf']
[(66, 92), 2, '用', (0.23529411764705882, 0.4, 0.4549019607843137), './font/三极刻本雅宋.ttf']
[(68, 92), 2, '手', (0.611764705882353, 0.8117647058823529, 0.9803921568627451), './font/三极刻本雅宋.ttf']
[(70, 91), 1, '捏', (0.5764705882352941, 0.7686274509803922, 0.9882352941176471), './font/三极刻本雅宋.ttf']
[(71, 90), 2, '着', (0.6039215686274509, 0.803921568627451, 0.9882352941176471), './font/三极刻本雅宋.ttf']
[(73, 89), 1, '药', (0.043137254901960784, 0.12156862745098039, 0.16470588235294117), './font/三极刻本雅宋.ttf']
[(74, 88), 2, '力', (0.050980392156862744, 0.13333333333333333, 0.10588235294117647), './font/三极刻本雅宋.ttf']
[(76, 87), 2, '猛', (0.2627450980392157, 0.43529411764705883, 0.5882352941176471), './font/三极刻本雅宋.ttf']
[(78, 87), 1, '烈', (0.596078431372549, 0.803921568627451, 0.9764705882352941), './font/三极刻本雅宋.ttf']
[(79, 87), 1, '的', (0.6235294117647059, 0.8117647058823529, 1.0), './font/三极刻本雅宋.ttf']
[(110, 112), 2, '也', (0.10196078431372549, 0.14901960784313725, 0.09411764705882353), './font/香萃打字机体.ttf']
[(112, 111), 1, '没', (0.0196078431372549, 0.06274509803921569, 0.00784313725490196), './font/香萃打字机体.ttf']
[(113, 111), 2, '有', (0.043137254901960784, 0.09411764705882353, 0.027450980392156862), './font/香萃打字机体.ttf']
[(115, 111), 2, '兴', (0.19215686274509805, 0.2196078431372549, 0.08627450980392157), './font/香萃打字机体.ttf']
[(117, 110), 1, '趣', (0.06666666666666667, 0.10588235294117647, 0.00784313725490196), './font/香萃打字机体.ttf']
[(0, 110), 1, '推', (0.03529411764705882, 0.08235294117647059, 0.0), './font/香萃打字机体.ttf']
[(1, 110), 2, '测', (0.08627450980392157, 0.12549019607843137, 0.027450980392156862), './font/香萃打字机体.ttf']
[(3, 110), 1, '它', (0.19607843137254902, 0.26666666666666666, 0.023529411764705882), './font/香萃打字机体.ttf']
[(4, 110), 1, '留', (0.054901960784313725, 0.08235294117647059, 0.011764705882352941), './font/香萃打字机体.ttf']
[(5, 109), 2, '给', (0.10196078431372549, 0.13725490196078433, 0.023529411764705882), './font/香萃打字机体.ttf']
[(7, 108), 2, '记', (0.47058823529411764, 0.5176470588235295, 0.3215686274509804), './font/香萃打字机体.ttf']
[(9, 107), 1, '忆', (0.09803921568627451, 0.1450980392156863, 0.0), './font/香萃打字机体.ttf']
[(10, 107), 2, '的', (0.19215686274509805, 0.23921568627450981, 0.050980392156862744), './font/香萃打字机体.ttf']
[(12, 106), 2, '遗', (0.1411764705882353, 0.1568627450980392, 0.011764705882352941), './font/香萃打字机体.ttf']
[(14, 106), 2, '产', (0.050980392156862744, 0.09019607843137255, 0.0), './font/香萃打字机体.ttf']
[(16, 106), 2, '会', (0.4470588235294118, 0.5372549019607843, 0.3333333333333333), './font/香萃打字机体.ttf']
[(18, 105), 2, '有', (0.25098039215686274, 0.30980392156862746, 0.14901960784313725), './font/香萃打字机体.ttf']
[(20, 105), 2, '多', (0.6745098039215687, 0.7372549019607844, 0.8), './font/香萃打字机体.ttf']
[(22, 104), 1, '少', (0.807843137254902, 0.8666666666666667, 0.7450980392156863), './font/香萃打字机体.ttf']
[(21, 24), 2, '我', (0.45098039215686275, 0.5254901960784314, 0.5019607843137255), './font/SourceHanSerifSC-Bold.otf']
[(23, 24), 1, '对', (0.7058823529411765, 0.8196078431372549, 0.8823529411764706), './font/SourceHanSerifSC-Bold.otf']
[(24, 24), 1, '过', (0.1607843137254902, 0.1803921568627451, 0.09019607843137255), './font/SourceHanSerifSC-Bold.otf']
[(25, 24), 2, '年', (0.027450980392156862, 0.027450980392156862, 0.0), './font/SourceHanSerifSC-Bold.otf']
[(27, 25), 2, '时', (0.8392156862745098, 0.8941176470588236, 1.0), './font/SourceHanSerifSC-Bold.otf']
[(29, 25), 1, '候', (0.06274509803921569, 0.14901960784313725, 0.30196078431372547), './font/SourceHanSerifSC-Bold.otf']
[(30, 25), 1, '的', (0.6901960784313725, 0.8509803921568627, 0.9764705882352941), './font/SourceHanSerifSC-Bold.otf']
[(31, 24), 2, '雪', (0.24705882352941178, 0.3411764705882353, 0.43529411764705883), './font/SourceHanSerifSC-Bold.otf']
[(33, 24), 2, '保', (0.1843137254901961, 0.27450980392156865, 0.24313725490196078), './font/SourceHanSerifSC-Bold.otf']
[(35, 24), 1, '持', (0.1568627450980392, 0.22745098039215686, 0.0784313725490196), './font/SourceHanSerifSC-Bold.otf']
[(36, 24), 2, '格', (0.403921568627451, 0.43137254901960786, 0.27058823529411763), './font/SourceHanSerifSC-Bold.otf']
[(38, 24), 1, '外', (0.3333333333333333, 0.3058823529411765, 0.1411764705882353), './font/SourceHanSerifSC-Bold.otf']
[(39, 24), 1, '的', (0.2235294117647059, 0.25098039215686274, 0.12156862745098039), './font/SourceHanSerifSC-Bold.otf']
[(40, 24), 1, '热', (0.10196078431372549, 0.12941176470588237, 0.058823529411764705), './font/SourceHanSerifSC-Bold.otf']
[(41, 24), 2, '情', (0.11764705882352941, 0.16862745098039217, 0.09803921568627451), './font/SourceHanSerifSC-Bold.otf']
[(43, 24), 1, '和', (0.8235294117647058, 0.8980392156862745, 0.9254901960784314), './font/SourceHanSerifSC-Bold.otf']
[(44, 23), 2, '期', (0.24705882352941178, 0.2784313725490196, 0.32941176470588235), './font/SourceHanSerifSC-Bold.otf']
[(46, 23), 1, '待', (0.3843137254901961, 0.3568627450980392, 0.24705882352941178), './font/SourceHanSerifSC-Bold.otf']
[(14, 114), 1, '那', (0.058823529411764705, 0.10588235294117647, 0.0196078431372549), './font/香萃打字机体.ttf']
[(15, 114), 1, '些', (0.06666666666666667, 0.10588235294117647, 0.00784313725490196), './font/香萃打字机体.ttf']
[(16, 113), 2, '弯', (0.13725490196078433, 0.16470588235294117, 0.00392156862745098), './font/香萃打字机体.ttf']
[(18, 112), 1, '曲', (0.18823529411764706, 0.2235294117647059, 0.047058823529411764), './font/香萃打字机体.ttf']
[(19, 111), 2, '的', (0.34509803921568627, 0.4470588235294118, 0.2), './font/香萃打字机体.ttf']
[(21, 111), 1, '数', (0.17254901960784313, 0.20784313725490197, 0.09411764705882353), './font/香萃打字机体.ttf']
[(22, 111), 2, '字', (0.47058823529411764, 0.5058823529411764, 0.18823529411764706), './font/香萃打字机体.ttf']
[(24, 111), 1, '像', (0.050980392156862744, 0.0784313725490196, 0.01568627450980392), './font/香萃打字机体.ttf']
[(25, 110), 2, '钨', (0.3137254901960784, 0.32941176470588235, 0.27450980392156865), './font/香萃打字机体.ttf']
[(27, 110), 2, '丝', (0.4470588235294118, 0.47058823529411764, 0.1803921568627451), './font/香萃打字机体.ttf']
[(29, 110), 2, '一', (0.09803921568627451, 0.11764705882352941, 0.027450980392156862), './font/香萃打字机体.ttf']
[(31, 111), 2, '样', (0.17647058823529413, 0.17647058823529413, 0.03529411764705882), './font/香萃打字机体.ttf']
[(33, 111), 2, '被', (0.9215686274509803, 0.9215686274509803, 0.43529411764705883), './font/香萃打字机体.ttf']
[(35, 110), 1, '接', (0.807843137254902, 0.8549019607843137, 0.4627450980392157), './font/香萃打字机体.ttf']
[(36, 110), 1, '通', (0.43137254901960786, 0.6196078431372549, 0.7686274509803922), './font/香萃打字机体.ttf']
[(37, 110), 1, '了', (0.5529411764705883, 0.7450980392156863, 0.9058823529411765), './font/香萃打字机体.ttf']
[(38, 109), 2, '电', (0.5019607843137255, 0.6470588235294118, 0.7176470588235294), './font/香萃打字机体.ttf']
[(40, 108), 2, '流', (0.611764705882353, 0.6588235294117647, 0.5725490196078431), './font/香萃打字机体.ttf']
[(18, 153), 1, '王', (0.5803921568627451, 0.5098039215686274, 0.10980392156862745), './font/SourceHanSerifSC-Bold.otf']
[(19, 153), 1, '冠', (0.1450980392156863, 0.1450980392156863, 0.00392156862745098), './font/SourceHanSerifSC-Bold.otf']
[(20, 153), 1, '闪', (0.47843137254901963, 0.4588235294117647, 0.4745098039215686), './font/SourceHanSerifSC-Bold.otf']
[(21, 152), 2, '熠', (0.3568627450980392, 0.3607843137254902, 0.13725490196078433), './font/SourceHanSerifSC-Bold.otf']
[(23, 153), 2, '的', (0.41568627450980394, 0.3686274509803922, 0.0), './font/SourceHanSerifSC-Bold.otf']
[(25, 153), 1, '光', (0.38823529411764707, 0.3568627450980392, 0.0), './font/SourceHanSerifSC-Bold.otf']
[(26, 152), 2, '彩', (0.11372549019607843, 0.13725490196078433, 0.0), './font/SourceHanSerifSC-Bold.otf']
[(28, 151), 1, '使', (0.08235294117647059, 0.13333333333333333, 0.06274509803921569), './font/SourceHanSerifSC-Bold.otf']
[(29, 151), 1, '他', (0.10196078431372549, 0.1568627450980392, 0.054901960784313725), './font/SourceHanSerifSC-Bold.otf']
[(30, 151), 1, '的', (0.011764705882352941, 0.07450980392156863, 0.023529411764705882), './font/SourceHanSerifSC-Bold.otf']
[(31, 151), 1, '面', (0.07058823529411765, 0.11764705882352941, 0.023529411764705882), './font/SourceHanSerifSC-Bold.otf']
[(32, 150), 2, '孔', (0.09411764705882353, 0.14901960784313725, 0.011764705882352941), './font/SourceHanSerifSC-Bold.otf']
[(34, 151), 2, '突', (0.6980392156862745, 0.7647058823529411, 0.2627450980392157), './font/SourceHanSerifSC-Bold.otf']
[(36, 150), 1, '然', (0.3803921568627451, 0.4470588235294118, 0.47843137254901963), './font/SourceHanSerifSC-Bold.otf']
[(37, 150), 1, '与', (0.6235294117647059, 0.6549019607843137, 0.5725490196078431), './font/SourceHanSerifSC-Bold.otf']
[(38, 150), 1, '众', (0.16862745098039217, 0.16862745098039217, 0.027450980392156862), './font/SourceHanSerifSC-Bold.otf']
[(39, 150), 1, '不', (0.06666666666666667, 0.07450980392156863, 0.0196078431372549), './font/SourceHanSerifSC-Bold.otf']
[(40, 150), 1, '同', (0.7764705882352941, 0.8117647058823529, 0.5882352941176471), './font/SourceHanSerifSC-Bold.otf']
[(36, 72), 2, '让', (0.7764705882352941, 0.7254901960784313, 0.36470588235294116), './font/香萃打字机体.ttf']
[(38, 72), 2, '全', (0.8980392156862745, 0.9058823529411765, 0.5098039215686274), './font/香萃打字机体.ttf']
[(40, 73), 2, '体', (0.3803921568627451, 0.3843137254901961, 0.07058823529411765), './font/香萃打字机体.ttf']
[(42, 73), 2, '合', (0.803921568627451, 0.8392156862745098, 0.3333333333333333), './font/香萃打字机体.ttf']
[(44, 72), 1, '唱', (0.4666666666666667, 0.47058823529411764, 0.1568627450980392), './font/香萃打字机体.ttf']
[(45, 71), 2, '队', (0.38823529411764707, 0.3686274509803922, 0.0392156862745098), './font/香萃打字机体.ttf']
[(47, 71), 2, '员', (0.5568627450980392, 0.5647058823529412, 0.23529411764705882), './font/香萃打字机体.ttf']
[(49, 71), 1, '能', (0.5843137254901961, 0.5568627450980392, 0.34509803921568627), './font/香萃打字机体.ttf']
[(50, 70), 2, '在', (0.023529411764705882, 0.07058823529411765, 0.01568627450980392), './font/香萃打字机体.ttf']
[(52, 70), 1, '同', (0.0196078431372549, 0.08235294117647059, 0.0392156862745098), './font/香萃打字机体.ttf']
[(53, 70), 1, '一', (0.7215686274509804, 0.8588235294117647, 0.9764705882352941), './font/香萃打字机体.ttf']
[(54, 70), 1, '个', (0.047058823529411764, 0.1411764705882353, 0.1411764705882353), './font/香萃打字机体.ttf']
[(55, 70), 2, '地', (0.43529411764705883, 0.5882352941176471, 0.8117647058823529), './font/香萃打字机体.ttf']
[(57, 69), 1, '方', (0.07450980392156863, 0.16470588235294117, 0.23529411764705882), './font/香萃打字机体.ttf']
[(58, 69), 2, '偷', (0.027450980392156862, 0.050980392156862744, 0.050980392156862744), './font/香萃打字机体.ttf']
